Magnetic Field (T)	Diode Voltage (V)	Hall probe (V)	Acquisition Time 		
Tesla	Volts	Volts	Seconds		
56.4907091E-3	385.8823887E-3	528.0767226E-3	25.6000004E+0
56.7159261E-3	396.3260540E-3	530.1562893E-3	25.7000008E+0
56.9254055E-3	398.7848150E-3	532.0905406E-3	25.8000011E+0
57.1133284E-3	390.0195373E-3	533.8257472E-3	25.8999996E+0
57.3577032E-3	365.1044045E-3	536.0822087E-3	26.0000000E+0
57.5914112E-3	357.0422800E-3	538.2401769E-3	26.1000004E+0
57.7319646E-3	375.3209690E-3	539.5379930E-3	26.2000008E+0
58.0384599E-3	415.9707420E-3	542.3680508E-3	26.3000011E+0
58.1868222E-3	414.2305524E-3	543.7379700E-3	26.3999996E+0
58.4077949E-3	403.1647774E-3	545.7783460E-3	26.5000000E+0
58.5836902E-3	397.9994196E-3	547.4024949E-3	26.6000004E+0
58.8144828E-3	404.8164957E-3	549.5335435E-3	26.7000008E+0
59.0130903E-3	406.7018563E-3	551.3674084E-3	26.8000011E+0
59.2472614E-3	378.5176502E-3	553.5296529E-3	26.8999996E+0
59.4439098E-3	377.1349796E-3	555.3454276E-3	27.0000000E+0
59.6595701E-3	398.5967009E-3	557.3367507E-3	27.1000004E+0
59.8727232E-3	385.9356279E-3	559.3049232E-3	27.2000008E+0
60.1016312E-3	409.1157913E-3	561.4185710E-3	27.3000011E+0
60.2269236E-3	415.3825888E-3	562.5754717E-3	27.3999996E+0
60.4674582E-3	408.0629548E-3	564.7964747E-3	27.5000000E+0
60.6331229E-3	420.5047831E-3	566.3261579E-3	27.6000004E+0
60.8873539E-3	404.2239218E-3	568.6736278E-3	27.7000008E+0
61.0834621E-3	394.5273534E-3	570.4844144E-3	27.8000011E+0
61.3003648E-3	401.6013734E-3	572.4872096E-3	27.8999996E+0
61.5165312E-3	400.9930202E-3	574.4832062E-3	28.0000000E+0
61.7257894E-3	345.5765322E-3	576.4154147E-3	28.1000004E+0
61.9390788E-3	369.9283336E-3	578.3848459E-3	28.2000008E+0
62.1666495E-3	371.9246552E-3	580.4861446E-3	28.3000011E+0
62.3639951E-3	389.8647460E-3	582.3083569E-3	28.3999996E+0
62.6365352E-3	405.2726162E-3	584.8248860E-3	28.5000000E+0
62.7818802E-3	398.0360622E-3	586.1669451E-3	28.6000004E+0
63.0358905E-3	378.8125006E-3	588.5123775E-3	28.7000008E+0
63.2249217E-3	394.0379049E-3	590.2578183E-3	28.8000011E+0
63.4616492E-3	396.0298522E-3	592.4436673E-3	28.8999996E+0
