bfield	diode	hall	time 		
324.4998765E-3	-3.9558245E+0	3.0027689E+0	3.3771001E+3
324.5408120E-3	-3.9540651E+0	3.0031469E+0	3.3772000E+3
324.5090897E-3	-3.9507729E+0	3.0028540E+0	3.3773000E+3
324.4961498E-3	-3.9557640E+0	3.0027345E+0	3.3774001E+3
324.5575457E-3	-3.9711603E+0	3.0033014E+0	3.3775000E+3
324.5112131E-3	-3.9796013E+0	3.0028736E+0	3.3776001E+3
324.5479515E-3	-3.9837809E+0	3.0032128E+0	3.3777000E+3
324.5321892E-3	-3.9846403E+0	3.0030673E+0	3.3778000E+3
324.5045524E-3	-3.9867546E+0	3.0028121E+0	3.3779001E+3
324.5461264E-3	-3.9904844E+0	3.0031960E+0	3.3780000E+3
324.5231090E-3	-3.9949947E+0	3.0029835E+0	3.3781001E+3
324.5656159E-3	-3.9922199E+0	3.0033760E+0	3.3782000E+3
324.5617713E-3	-3.9697595E+0	3.0033405E+0	3.3783000E+3
324.5252911E-3	-3.9559096E+0	3.0030036E+0	3.3784001E+3
324.5590697E-3	-3.9539385E+0	3.0033155E+0	3.3785000E+3
324.5345473E-3	-3.9439525E+0	3.0030891E+0	3.3786001E+3
324.5343048E-3	-3.9415654E+0	3.0030868E+0	3.3787000E+3
324.5277547E-3	-3.9358827E+0	3.0030264E+0	3.3788000E+3
324.5157745E-3	-3.9390318E+0	3.0029157E+0	3.3789001E+3
324.5672785E-3	-3.9414066E+0	3.0033913E+0	3.3790000E+3
324.5097132E-3	-3.9575841E+0	3.0028598E+0	3.3791001E+3
324.5663282E-3	-3.9665288E+0	3.0033825E+0	3.3792000E+3
324.5178180E-3	-3.9623180E+0	3.0029346E+0	3.3793000E+3
324.5782592E-3	-3.9529666E+0	3.0034927E+0	3.3794001E+3
324.5436566E-3	-3.9482749E+0	3.0031732E+0	3.3795000E+3
324.5172315E-3	-3.9601736E+0	3.0029292E+0	3.3796001E+3
324.5532357E-3	-3.9662065E+0	3.0032616E+0	3.3797000E+3
324.5383318E-3	-3.9575292E+0	3.0031240E+0	3.3798000E+3
324.5545079E-3	-3.9443990E+0	3.0032734E+0	3.3799001E+3
324.5278625E-3	-3.9326857E+0	3.0030274E+0	3.3800000E+3
324.5610093E-3	-3.9398189E+0	3.0033334E+0	3.3801001E+3
324.5421142E-3	-3.9355171E+0	3.0031589E+0	3.3802000E+3
324.5272044E-3	-3.9402596E+0	3.0030213E+0	3.3803000E+3
324.5350752E-3	-3.9458698E+0	3.0030940E+0	3.3804001E+3
324.5574239E-3	-3.9393313E+0	3.0033003E+0	3.3805000E+3
324.5284102E-3	-3.9432559E+0	3.0030324E+0	3.3806001E+3
324.5567973E-3	-3.9337712E+0	3.0032945E+0	3.3807000E+3
324.5482286E-3	-3.9358538E+0	3.0032154E+0	3.3808000E+3
324.5363137E-3	-3.9460214E+0	3.0031054E+0	3.3809001E+3
324.5346177E-3	-3.9584473E+0	3.0030897E+0	3.3810000E+3
324.5359674E-3	-3.9576180E+0	3.0031022E+0	3.3811001E+3
324.5541156E-3	-3.9710434E+0	3.0032698E+0	3.3812000E+3
324.5244682E-3	-3.9940793E+0	3.0029960E+0	3.3813000E+3
324.5573183E-3	-4.0049360E+0	3.0032993E+0	3.3814001E+3
324.5505257E-3	-3.9973618E+0	3.0032366E+0	3.3815000E+3
324.5487135E-3	-3.9927329E+0	3.0032199E+0	3.3816001E+3
324.5358635E-3	-4.0103270E+0	3.0031012E+0	3.3817000E+3
324.5007603E-3	-4.0285627E+0	3.0027771E+0	3.3818000E+3
324.5390846E-3	-4.0424932E+0	3.0031310E+0	3.3819001E+3
324.5343361E-3	-4.0331890E+0	3.0030871E+0	3.3820000E+3
324.5184985E-3	-4.0190506E+0	3.0029409E+0	3.3821001E+3
324.5578574E-3	-4.0174774E+0	3.0033043E+0	3.3822000E+3
324.5338892E-3	-4.0314048E+0	3.0030830E+0	3.3823000E+3
324.5482381E-3	-4.0210616E+0	3.0032155E+0	3.3824001E+3
324.5411974E-3	-4.0211285E+0	3.0031505E+0	3.3825000E+3
324.5381495E-3	-4.0546389E+0	3.0031223E+0	3.3826001E+3
324.5580574E-3	-4.0651730E+0	3.0033062E+0	3.3827000E+3
324.5506313E-3	-4.0683052E+0	3.0032376E+0	3.3828000E+3
324.5482381E-3	-4.0521201E+0	3.0032155E+0	3.3829001E+3
324.5492330E-3	-4.0482077E+0	3.0032247E+0	3.3830000E+3
324.5532357E-3	-4.0476000E+0	3.0032616E+0	3.3831001E+3
324.5322959E-3	-4.0381510E+0	3.0030683E+0	3.3832000E+3
324.5480554E-3	-4.0286940E+0	3.0032138E+0	3.3833000E+3
324.5324708E-3	-4.0181141E+0	3.0030699E+0	3.3834001E+3
324.5437605E-3	-4.0056071E+0	3.0031742E+0	3.3835000E+3
324.5265933E-3	-4.0033387E+0	3.0030156E+0	3.3836001E+3
324.5220883E-3	-3.9898123E+0	3.0029740E+0	3.3837000E+3
324.5112718E-3	-3.9879296E+0	3.0028742E+0	3.3838000E+3
324.5159823E-3	-3.9876433E+0	3.0029177E+0	3.3839001E+3
324.5279659E-3	-3.9762371E+0	3.0030283E+0	3.3840000E+3
324.5310837E-3	-3.9860040E+0	3.0030571E+0	3.3841001E+3
324.5372573E-3	-3.9922789E+0	3.0031141E+0	3.3842000E+3
324.5158589E-3	-3.9851535E+0	3.0029165E+0	3.3843000E+3
324.5095746E-3	-3.9900045E+0	3.0028585E+0	3.3844001E+3
324.5028016E-3	-3.9993312E+0	3.0027960E+0	3.3845000E+3
324.5229096E-3	-4.0013404E+0	3.0029816E+0	3.3846001E+3
324.5313261E-3	-3.9886309E+0	3.0030593E+0	3.3847000E+3
324.5171963E-3	-3.9812534E+0	3.0029289E+0	3.3848000E+3
324.5168136E-3	-3.9907679E+0	3.0029253E+0	3.3849001E+3
324.5094534E-3	-3.9973417E+0	3.0028574E+0	3.3850000E+3
324.5096646E-3	-4.0033404E+0	3.0028593E+0	3.3851001E+3
324.4904901E-3	-4.0032721E+0	3.0026823E+0	3.3852000E+3
324.5068730E-3	-4.0086933E+0	3.0028335E+0	3.3853000E+3
324.4920672E-3	-4.0094561E+0	3.0026968E+0	3.3854001E+3
324.4689118E-3	-4.0117594E+0	3.0024830E+0	3.3855000E+3
324.5125154E-3	-4.0187578E+0	3.0028856E+0	3.3856001E+3
324.4704358E-3	-4.0152269E+0	3.0024971E+0	3.3857000E+3
324.4867528E-3	-4.0137779E+0	3.0026478E+0	3.3858000E+3
324.5237408E-3	-4.0178990E+0	3.0029893E+0	3.3859001E+3
324.5197303E-3	-4.0301924E+0	3.0029523E+0	3.3860000E+3
324.5239833E-3	-4.0201178E+0	3.0029915E+0	3.3861001E+3
324.5140639E-3	-4.0047755E+0	3.0028999E+0	3.3862000E+3
324.5013938E-3	-4.0032624E+0	3.0027830E+0	3.3863000E+3
324.5198962E-3	-4.0089761E+0	3.0029538E+0	3.3864001E+3
324.5101925E-3	-4.0020954E+0	3.0028642E+0	3.3865000E+3
324.5183376E-3	-4.0053532E+0	3.0029394E+0	3.3866001E+3
324.5151550E-3	-3.9910888E+0	3.0029100E+0	3.3867000E+3
324.5269273E-3	-3.9930316E+0	3.0030187E+0	3.3868000E+3
324.5078344E-3	-3.9899287E+0	3.0028424E+0	3.3869001E+3
324.4869919E-3	-3.9849693E+0	3.0026500E+0	3.3870000E+3
324.5512296E-3	-3.9813997E+0	3.0032431E+0	3.3871001E+3
324.5320535E-3	-3.9847416E+0	3.0030661E+0	3.3872000E+3
324.5503850E-3	-3.9885404E+0	3.0032353E+0	3.3873000E+3
324.5314300E-3	-3.9961850E+0	3.0030603E+0	3.3874001E+3
324.5088199E-3	-3.9937621E+0	3.0028515E+0	3.3875000E+3
324.5089165E-3	-3.9912947E+0	3.0028524E+0	3.3876001E+3
324.5203811E-3	-3.9806924E+0	3.0029583E+0	3.3877000E+3
324.4749273E-3	-3.9615999E+0	3.0025386E+0	3.3878000E+3
324.5021625E-3	-3.9704887E+0	3.0027901E+0	3.3879001E+3
324.5070954E-3	-3.9812356E+0	3.0028356E+0	3.3880000E+3
324.4892868E-3	-3.9815661E+0	3.0026712E+0	3.3881001E+3
324.4851215E-3	-3.9944724E+0	3.0026327E+0	3.3882000E+3
324.4949883E-3	-3.9930500E+0	3.0027238E+0	3.3883000E+3
324.4711631E-3	-3.9869839E+0	3.0025038E+0	3.3884001E+3
324.4873863E-3	-3.9815014E+0	3.0026536E+0	3.3885000E+3
324.4989067E-3	-3.9972401E+0	3.0027600E+0	3.3886001E+3
324.5022664E-3	-4.0109186E+0	3.0027910E+0	3.3887000E+3
324.5063211E-3	-4.0191693E+0	3.0028284E+0	3.3888000E+3
324.4951291E-3	-4.0290134E+0	3.0027251E+0	3.3889001E+3
324.4496509E-3	-4.0117515E+0	3.0023052E+0	3.3890000E+3
324.4791726E-3	-3.9995760E+0	3.0025778E+0	3.3891001E+3
324.4699509E-3	-4.0030838E+0	3.0024926E+0	3.3892000E+3
324.4779518E-3	-3.9979769E+0	3.0025665E+0	3.3893000E+3
324.5032239E-3	-3.9970287E+0	3.0027999E+0	3.3894001E+3
324.4898667E-3	-3.9988308E+0	3.0026765E+0	3.3895000E+3
324.4923839E-3	-3.9955900E+0	3.0026998E+0	3.3896001E+3
324.4887237E-3	-4.0039487E+0	3.0026660E+0	3.3897000E+3
324.5091244E-3	-4.0008562E+0	3.0028543E+0	3.3898000E+3
324.5013312E-3	-4.0000561E+0	3.0027824E+0	3.3899001E+3
324.5123394E-3	-3.9941806E+0	3.0028840E+0	3.3900000E+3
324.4867840E-3	-3.9667542E+0	3.0026481E+0	3.3901001E+3
324.4771094E-3	-3.9501719E+0	3.0025587E+0	3.3902000E+3
324.5083970E-3	-3.9466083E+0	3.0028476E+0	3.3903000E+3
324.4906633E-3	-3.9442644E+0	3.0026839E+0	3.3904001E+3
324.5033999E-3	-3.9476735E+0	3.0028015E+0	3.3905000E+3
324.5310982E-3	-3.9593329E+0	3.0030572E+0	3.3906001E+3
324.5030630E-3	-3.9474014E+0	3.0027984E+0	3.3907000E+3
324.5199415E-3	-3.9421164E+0	3.0029542E+0	3.3908000E+3
324.4980754E-3	-3.9473835E+0	3.0027523E+0	3.3909001E+3
324.5045965E-3	-3.9669734E+0	3.0028125E+0	3.3910000E+3
324.5183722E-3	-3.9823961E+0	3.0029397E+0	3.3911001E+3
324.4925599E-3	-3.9808771E+0	3.0027014E+0	3.3912000E+3
324.5048295E-3	-3.9798181E+0	3.0028147E+0	3.3913000E+3
324.5237777E-3	-3.9863504E+0	3.0029896E+0	3.3914001E+3
324.5093668E-3	-3.9985935E+0	3.0028566E+0	3.3915000E+3
324.5185689E-3	-4.0007136E+0	3.0029415E+0	3.3916001E+3
324.5002229E-3	-3.9943576E+0	3.0027721E+0	3.3917000E+3
324.5003732E-3	-4.0009466E+0	3.0027735E+0	3.3918000E+3
324.5116707E-3	-4.0132882E+0	3.0028778E+0	3.3919001E+3
324.5081199E-3	-4.0040403E+0	3.0028451E+0	3.3920000E+3
324.4822478E-3	-3.9884071E+0	3.0026062E+0	3.3921001E+3
324.5227364E-3	-3.9822336E+0	3.0029800E+0	3.3922000E+3
324.5217012E-3	-3.9817120E+0	3.0029705E+0	3.3923000E+3
324.4978676E-3	-3.9840617E+0	3.0027504E+0	3.3924001E+3
324.5304949E-3	-3.9735896E+0	3.0030517E+0	3.3925000E+3
324.5286698E-3	-3.9659855E+0	3.0030348E+0	3.3926001E+3
324.5203811E-3	-3.9743815E+0	3.0029583E+0	3.3927000E+3
324.5233905E-3	-3.9931527E+0	3.0029861E+0	3.3928000E+3
324.5481325E-3	-3.9897109E+0	3.0032145E+0	3.3929001E+3
324.5165711E-3	-3.9922266E+0	3.0029231E+0	3.3930000E+3
324.5171259E-3	-4.0118996E+0	3.0029282E+0	3.3931001E+3
324.5244682E-3	-4.0101028E+0	3.0029960E+0	3.3932000E+3
324.5199308E-3	-4.0005259E+0	3.0029541E+0	3.3933000E+3
324.5014994E-3	-4.0085923E+0	3.0027839E+0	3.3934001E+3
324.4856265E-3	-4.0056672E+0	3.0026374E+0	3.3935000E+3
324.4974866E-3	-3.9959963E+0	3.0027469E+0	3.3936001E+3
324.5185337E-3	-3.9992671E+0	3.0029412E+0	3.3937000E+3
324.5086741E-3	-3.9962419E+0	3.0028502E+0	3.3938000E+3
324.5027513E-3	-3.9921169E+0	3.0027955E+0	3.3939001E+3
324.5066730E-3	-4.0037794E+0	3.0028317E+0	3.3940000E+3
324.5172315E-3	-4.0036530E+0	3.0029292E+0	3.3941001E+3
324.4907326E-3	-3.9968553E+0	3.0026845E+0	3.3942000E+3
324.5263821E-3	-4.0012059E+0	3.0030137E+0	3.3943000E+3
324.5125533E-3	-4.0036051E+0	3.0028860E+0	3.3944001E+3
324.4966207E-3	-3.9923382E+0	3.0027389E+0	3.3945000E+3
324.5338082E-3	-3.9714204E+0	3.0030823E+0	3.3946001E+3
324.4953045E-3	-3.9793572E+0	3.0027267E+0	3.3947000E+3
324.5165980E-3	-3.9730641E+0	3.0029233E+0	3.3948000E+3
324.4725832E-3	-3.9775822E+0	3.0025169E+0	3.3949001E+3
324.5068490E-3	-3.9848304E+0	3.0028333E+0	3.3950000E+3
324.5084316E-3	-3.9715041E+0	3.0028479E+0	3.3951001E+3
324.5449298E-3	-3.9626077E+0	3.0031849E+0	3.3952000E+3
324.4822478E-3	-3.9459098E+0	3.0026062E+0	3.3953000E+3
324.5067691E-3	-3.9602494E+0	3.0028326E+0	3.3954001E+3
324.5201878E-3	-3.9558316E+0	3.0029565E+0	3.3955000E+3
324.5061803E-3	-3.9648599E+0	3.0028271E+0	3.3956001E+3
324.5089858E-3	-3.9715399E+0	3.0028531E+0	3.3957000E+3
324.5211381E-3	-3.9841142E+0	3.0029653E+0	3.3958000E+3
324.4714078E-3	-3.9818777E+0	3.0025061E+0	3.3959001E+3
324.4958241E-3	-3.9701660E+0	3.0027315E+0	3.3960000E+3
324.5019569E-3	-3.9503629E+0	3.0027882E+0	3.3961001E+3
324.4995648E-3	-3.9623289E+0	3.0027661E+0	3.3962000E+3
324.5104752E-3	-3.9670785E+0	3.0028668E+0	3.3963000E+3
324.5120226E-3	-3.9871017E+0	3.0028811E+0	3.3964001E+3
324.4869572E-3	-3.9838970E+0	3.0026497E+0	3.3965000E+3
324.4845707E-3	-3.9748865E+0	3.0026276E+0	3.3966001E+3
324.5005491E-3	-3.9862519E+0	3.0027752E+0	3.3967000E+3
324.5067691E-3	-3.9872314E+0	3.0028326E+0	3.3968000E+3
324.4886198E-3	-3.9918908E+0	3.0026650E+0	3.3969001E+3
324.5250799E-3	-3.9973465E+0	3.0030017E+0	3.3970000E+3
324.4949582E-3	-3.9969941E+0	3.0027235E+0	3.3971001E+3
324.4759832E-3	-3.9953889E+0	3.0025483E+0	3.3972000E+3
324.5202230E-3	-3.9762804E+0	3.0029568E+0	3.3973000E+3
324.4936674E-3	-3.9863585E+0	3.0027116E+0	3.3974001E+3
324.4901903E-3	-3.9958872E+0	3.0026795E+0	3.3975000E+3
324.4927415E-3	-3.9787774E+0	3.0027031E+0	3.3976001E+3
324.5052300E-3	-3.9578975E+0	3.0028184E+0	3.3977000E+3
324.5107523E-3	-3.9515344E+0	3.0028694E+0	3.3978000E+3
324.5218068E-3	-3.9844064E+0	3.0029714E+0	3.3979001E+3
324.5149779E-3	-3.9992255E+0	3.0029084E+0	3.3980000E+3
324.5128321E-3	-3.9994104E+0	3.0028886E+0	3.3981001E+3
324.5157745E-3	-3.9963567E+0	3.0029157E+0	3.3982000E+3
324.5118953E-3	-4.0106196E+0	3.0028799E+0	3.3983000E+3
324.5111428E-3	-4.0110501E+0	3.0028730E+0	3.3984001E+3
324.4932286E-3	-4.0295044E+0	3.0027076E+0	3.3985000E+3
324.5027167E-3	-4.0429876E+0	3.0027952E+0	3.3986001E+3
324.4938269E-3	-4.0339927E+0	3.0027131E+0	3.3987000E+3
324.5128304E-3	-4.0294517E+0	3.0028886E+0	3.3988000E+3
324.5043854E-3	-4.0397629E+0	3.0028106E+0	3.3989001E+3
324.5148393E-3	-4.0407812E+0	3.0029071E+0	3.3990000E+3
324.4998452E-3	-4.0341513E+0	3.0027687E+0	3.3991001E+3
324.4941269E-3	-4.0266747E+0	3.0027159E+0	3.3992000E+3
324.4984374E-3	-4.0276131E+0	3.0027557E+0	3.3993000E+3
324.5214895E-3	-4.0170051E+0	3.0029685E+0	3.3994001E+3
324.5138002E-3	-4.0163066E+0	3.0028975E+0	3.3995000E+3
324.5181113E-3	-3.9980621E+0	3.0029373E+0	3.3996001E+3
324.4954431E-3	-3.9984506E+0	3.0027280E+0	3.3997000E+3
324.5125154E-3	-4.0140246E+0	3.0028856E+0	3.3998000E+3
324.4925247E-3	-3.9966127E+0	3.0027011E+0	3.3999001E+3
324.5001882E-3	-4.0018480E+0	3.0027718E+0	3.4000000E+3
324.4934046E-3	-4.0038382E+0	3.0027092E+0	3.4001001E+3
324.5222515E-3	-4.0155697E+0	3.0029755E+0	3.4002000E+3
324.5132896E-3	-4.0060295E+0	3.0028928E+0	3.4003000E+3
324.5012966E-3	-3.9898974E+0	3.0027821E+0	3.4004001E+3
324.5161404E-3	-3.9877988E+0	3.0029191E+0	3.4005000E+3
324.5300446E-3	-3.9901507E+0	3.0030475E+0	3.4006001E+3
324.5050893E-3	-3.9989483E+0	3.0028171E+0	3.4007000E+3
324.4855718E-3	-3.9832945E+0	3.0026369E+0	3.4008000E+3
324.5192376E-3	-3.9902263E+0	3.0029477E+0	3.4009001E+3
324.4985603E-3	-3.9828397E+0	3.0027568E+0	3.4010000E+3
324.4818255E-3	-3.9866113E+0	3.0026023E+0	3.4011001E+3
324.5072886E-3	-3.9864974E+0	3.0028374E+0	3.4012000E+3
324.5065322E-3	-3.9839790E+0	3.0028304E+0	3.4013000E+3
324.5107869E-3	-3.9716579E+0	3.0028697E+0	3.4014001E+3
324.5051596E-3	-3.9601444E+0	3.0028177E+0	3.4015000E+3
324.5112835E-3	-3.9620022E+0	3.0028743E+0	3.4016001E+3
324.4922355E-3	-3.9750712E+0	3.0026984E+0	3.4017000E+3
324.4949480E-3	-3.9847649E+0	3.0027234E+0	3.4018000E+3
324.5094361E-3	-3.9938823E+0	3.0028572E+0	3.4019001E+3
324.4953403E-3	-3.9824773E+0	3.0027271E+0	3.4020000E+3
324.4935381E-3	-3.9925989E+0	3.0027104E+0	3.4021001E+3
324.5041021E-3	-4.0077214E+0	3.0028080E+0	3.4022000E+3
324.5268396E-3	-4.0074757E+0	3.0030179E+0	3.4023000E+3
324.5093668E-3	-4.0000999E+0	3.0028566E+0	3.4024001E+3
324.4964665E-3	-3.9885322E+0	3.0027375E+0	3.4025000E+3
324.5204157E-3	-3.9839488E+0	3.0029586E+0	3.4026001E+3
324.4921376E-3	-4.0003438E+0	3.0026975E+0	3.4027000E+3
324.4936074E-3	-4.0068147E+0	3.0027111E+0	3.4028000E+3
324.5170203E-3	-4.0156322E+0	3.0029272E+0	3.4029001E+3
324.4755273E-3	-4.0179783E+0	3.0025441E+0	3.4030000E+3
324.4629611E-3	-4.0161057E+0	3.0024281E+0	3.4031001E+3
324.4964822E-3	-4.0173236E+0	3.0027376E+0	3.4032000E+3
324.5074825E-3	-4.0073288E+0	3.0028392E+0	3.4033000E+3
324.5105098E-3	-3.9981560E+0	3.0028671E+0	3.4034001E+3
324.4959386E-3	-4.0100596E+0	3.0027326E+0	3.4035000E+3
324.4930878E-3	-4.0130720E+0	3.0027063E+0	3.4036001E+3
324.5056876E-3	-4.0071709E+0	3.0028226E+0	3.4037000E+3
324.4943548E-3	-3.9924082E+0	3.0027180E+0	3.4038000E+3
324.4758358E-3	-3.9956428E+0	3.0025470E+0	3.4039001E+3
324.4822830E-3	-4.0097911E+0	3.0026065E+0	3.4040000E+3
324.5015346E-3	-4.0171947E+0	3.0027843E+0	3.4041001E+3
324.4707039E-3	-4.0030121E+0	3.0024996E+0	3.4042000E+3
324.4862645E-3	-3.9959282E+0	3.0026433E+0	3.4043000E+3
324.5070250E-3	-4.0007513E+0	3.0028349E+0	3.4044001E+3
324.5048988E-3	-4.0197002E+0	3.0028153E+0	3.4045000E+3
324.5198269E-3	-4.0337408E+0	3.0029532E+0	3.4046001E+3
324.4887237E-3	-4.0325611E+0	3.0026660E+0	3.4047000E+3
324.4772937E-3	-4.0422603E+0	3.0025604E+0	3.4048000E+3
324.5169499E-3	-4.0461786E+0	3.0029266E+0	3.4049001E+3
324.5154281E-3	-4.0511308E+0	3.0029125E+0	3.4050000E+3
324.5107204E-3	-4.0734638E+0	3.0028691E+0	3.4051001E+3
324.5284513E-3	-4.0752446E+0	3.0030328E+0	3.4052000E+3
324.5248335E-3	-4.0793988E+0	3.0029994E+0	3.4053000E+3
324.5238129E-3	-4.0682343E+0	3.0029900E+0	3.4054001E+3
324.5055222E-3	-4.0670596E+0	3.0028211E+0	3.4055000E+3
324.5153242E-3	-4.0530506E+0	3.0029116E+0	3.4056001E+3
324.5006195E-3	-4.0519973E+0	3.0027758E+0	3.4057000E+3
324.5165711E-3	-4.0335533E+0	3.0029231E+0	3.4058000E+3
324.4943196E-3	-4.0235454E+0	3.0027176E+0	3.4059001E+3
324.5108908E-3	-4.0106231E+0	3.0028706E+0	3.4060000E+3
324.5042798E-3	-4.0127081E+0	3.0028096E+0	3.4061001E+3
324.4986486E-3	-4.0165210E+0	3.0027576E+0	3.4062000E+3
324.4910789E-3	-4.0162110E+0	3.0026877E+0	3.4063000E+3
324.4711967E-3	-3.9999145E+0	3.0025041E+0	3.4064001E+3
324.4793026E-3	-3.9990339E+0	3.0025790E+0	3.4065000E+3
324.4617997E-3	-4.0012189E+0	3.0024174E+0	3.4066001E+3
324.4767396E-3	-3.9987627E+0	3.0025553E+0	3.4067000E+3
324.4890052E-3	-4.0028250E+0	3.0026686E+0	3.4068000E+3
324.5188225E-3	-4.0123965E+0	3.0029439E+0	3.4069001E+3
324.5064227E-3	-3.9899607E+0	3.0028294E+0	3.4070000E+3
324.4969593E-3	-3.9764194E+0	3.0027420E+0	3.4071001E+3
324.4963436E-3	-3.9627734E+0	3.0027363E+0	3.4072000E+3
324.5035759E-3	-3.9438722E+0	3.0028031E+0	3.4073000E+3
324.4761943E-3	-3.9444055E+0	3.0025503E+0	3.4074001E+3
324.5039982E-3	-3.9466051E+0	3.0028070E+0	3.4075000E+3
324.4888622E-3	-3.9479765E+0	3.0026672E+0	3.4076001E+3
324.5077289E-3	-3.9369697E+0	3.0028414E+0	3.4077000E+3
324.4928107E-3	-3.9451525E+0	3.0027037E+0	3.4078000E+3
324.4858377E-3	-3.9627845E+0	3.0026393E+0	3.4079001E+3
324.4887583E-3	-3.9658830E+0	3.0026663E+0	3.4080000E+3
324.4672197E-3	-3.9540472E+0	3.0024674E+0	3.4081001E+3
324.4889661E-3	-3.9511714E+0	3.0026682E+0	3.4082000E+3
324.4929119E-3	-3.9548190E+0	3.0027046E+0	3.4083000E+3
324.4907326E-3	-3.9410972E+0	3.0026845E+0	3.4084001E+3
324.4719358E-3	-3.9290664E+0	3.0025109E+0	3.4085000E+3
324.4631276E-3	-3.9285399E+0	3.0024296E+0	3.4086001E+3
324.4873863E-3	-3.9341412E+0	3.0026536E+0	3.4087000E+3
324.4697185E-3	-3.9418122E+0	3.0024905E+0	3.4088000E+3
324.4751117E-3	-3.9537351E+0	3.0025403E+0	3.4089001E+3
324.4556808E-3	-3.9514350E+0	3.0023609E+0	3.4090000E+3
324.4694369E-3	-3.9609688E+0	3.0024879E+0	3.4091001E+3
324.4635594E-3	-3.9673803E+0	3.0024336E+0	3.4092000E+3
324.4774323E-3	-3.9803819E+0	3.0025617E+0	3.4093000E+3
324.4696392E-3	-3.9959256E+0	3.0024897E+0	3.4094001E+3
324.4698241E-3	-4.0089553E+0	3.0024915E+0	3.4095000E+3
324.4822467E-3	-4.0202410E+0	3.0026062E+0	3.4096001E+3
324.4849226E-3	-4.0329888E+0	3.0026309E+0	3.4097000E+3
324.4658638E-3	-4.0242959E+0	3.0024549E+0	3.4098000E+3
324.4927359E-3	-4.0212998E+0	3.0027030E+0	3.4099001E+3
324.4399560E-3	-4.0181692E+0	3.0022157E+0	3.4100000E+3
324.4576115E-3	-4.0253568E+0	3.0023787E+0	3.4101001E+3
324.4723754E-3	-4.0313741E+0	3.0025150E+0	3.4102000E+3
324.4550423E-3	-4.0327552E+0	3.0023550E+0	3.4103000E+3
324.5055568E-3	-4.0371404E+0	3.0028214E+0	3.4104001E+3
324.4825294E-3	-4.0329280E+0	3.0026088E+0	3.4105000E+3
324.5007955E-3	-4.0348054E+0	3.0027774E+0	3.4106001E+3
324.5130382E-3	-4.0376486E+0	3.0028905E+0	3.4107000E+3
324.5104752E-3	-4.0383202E+0	3.0028668E+0	3.4108000E+3
324.5023089E-3	-4.0382628E+0	3.0027914E+0	3.4109001E+3
324.4977291E-3	-4.0401668E+0	3.0027491E+0	3.4110000E+3
324.4842187E-3	-4.0301713E+0	3.0026244E+0	3.4111001E+3
324.4878578E-3	-4.0318887E+0	3.0026580E+0	3.4112000E+3
324.5045613E-3	-4.0319222E+0	3.0028122E+0	3.4113000E+3
324.4735530E-3	-4.0200692E+0	3.0025259E+0	3.4114001E+3
324.5194839E-3	-4.0097954E+0	3.0029500E+0	3.4115000E+3
324.5253263E-3	-3.9955764E+0	3.0030039E+0	3.4116001E+3
324.4926446E-3	-4.0006903E+0	3.0027022E+0	3.4117000E+3
324.5068242E-3	-3.9924501E+0	3.0028331E+0	3.4118000E+3
324.4946811E-3	-3.9955946E+0	3.0027210E+0	3.4119001E+3
324.5048295E-3	-3.9903973E+0	3.0028147E+0	3.4120000E+3
324.4764407E-3	-3.9859376E+0	3.0025525E+0	3.4121001E+3
324.4943347E-3	-3.9872656E+0	3.0027178E+0	3.4122000E+3
324.4921376E-3	-3.9911083E+0	3.0026975E+0	3.4123000E+3
324.4933649E-3	-3.9828282E+0	3.0027088E+0	3.4124001E+3
324.4823182E-3	-3.9933958E+0	3.0026068E+0	3.4125000E+3
324.4634186E-3	-3.9996308E+0	3.0024323E+0	3.4126001E+3
324.4836322E-3	-3.9857574E+0	3.0026189E+0	3.4127000E+3
324.4927761E-3	-3.9945750E+0	3.0027034E+0	3.4128000E+3
324.4690850E-3	-4.0034002E+0	3.0024846E+0	3.4129001E+3
324.4785060E-3	-3.9837614E+0	3.0025716E+0	3.4130000E+3
324.4859433E-3	-3.9911727E+0	3.0026403E+0	3.4131001E+3
324.4816847E-3	-3.9748115E+0	3.0026010E+0	3.4132000E+3
324.4599064E-3	-3.9853627E+0	3.0023999E+0	3.4133000E+3
324.4668325E-3	-3.9905776E+0	3.0024638E+0	3.4134001E+3
324.4668347E-3	-3.9819818E+0	3.0024638E+0	3.4135000E+3
324.4601455E-3	-3.9752034E+0	3.0024021E+0	3.4136001E+3
324.4618349E-3	-3.9699784E+0	3.0024177E+0	3.4137000E+3
324.4763703E-3	-3.9802935E+0	3.0025519E+0	3.4138000E+3
324.4777787E-3	-3.9815953E+0	3.0025649E+0	3.4139001E+3
324.4670068E-3	-3.9787208E+0	3.0024654E+0	3.4140000E+3
324.4931230E-3	-3.9639524E+0	3.0027066E+0	3.4141001E+3
324.4644784E-3	-3.9735333E+0	3.0024421E+0	3.4142000E+3
324.4821071E-3	-3.9808443E+0	3.0026049E+0	3.4143000E+3
324.4787485E-3	-4.0045201E+0	3.0025739E+0	3.4144001E+3
324.4909409E-3	-4.0075758E+0	3.0026864E+0	3.4145000E+3
324.4700000E-3	-3.9947389E+0	3.0024931E+0	3.4146001E+3
324.4864393E-3	-3.9798631E+0	3.0026449E+0	3.4147000E+3
324.4847115E-3	-3.9704308E+0	3.0026289E+0	3.4148000E+3
